Model,MSO54
Channel,CH1
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,1.60000000e-10
Record Length,62500
Zero Index,31249.53125000
Vertical Units,V
,
ANALOG_Thumbnail,

TIME,CH1
4.71767500e-06,0.00000000e+00
4.71783500e-06,8.00000000e-04
4.71799500e-06,8.00000000e-04
4.71815500e-06,8.00000000e-04
4.71831500e-06,0.00000000e+00
4.71847500e-06,0.00000000e+00
4.71863500e-06,0.00000000e+00
4.71879500e-06,0.00000000e+00
4.71895500e-06,0.00000000e+00
4.71911500e-06,8.00000000e-04
4.71927500e-06,8.00000000e-04
4.71943500e-06,8.00000000e-04
4.71959500e-06,0.00000000e+00
4.71975500e-06,0.00000000e+00
4.71991500e-06,0.00000000e+00
4.72007500e-06,0.00000000e+00
4.72023500e-06,0.00000000e+00
4.72039500e-06,0.00000000e+00
4.72055500e-06,-8.00000000e-04
4.72071500e-06,-8.00000000e-04
4.72087500e-06,0.00000000e+00
4.72103500e-06,0.00000000e+00
4.72119500e-06,0.00000000e+00
4.72135500e-06,8.00000000e-04
4.72151500e-06,0.00000000e+00
4.72167500e-06,0.00000000e+00
4.72183500e-06,-8.00000000e-04
4.72199500e-06,-8.00000000e-04
4.72215500e-06,0.00000000e+00
4.72231500e-06,0.00000000e+00
4.72247500e-06,0.00000000e+00
4.72263500e-06,0.00000000e+00
4.72279500e-06,0.00000000e+00
4.72295500e-06,0.00000000e+00
4.72311500e-06,0.00000000e+00
4.72327500e-06,0.00000000e+00
4.72343500e-06,8.00000000e-04
4.72359500e-06,8.00000000e-04
4.72375500e-06,0.00000000e+00
4.72391500e-06,0.00000000e+00
4.72407500e-06,-8.00000000e-04
4.72423500e-06,-8.00000000e-04
4.72439500e-06,-8.00000000e-04
4.72455500e-06,0.00000000e+00
4.72471500e-06,0.00000000e+00
4.72487500e-06,0.00000000e+00
4.72503500e-06,0.00000000e+00
4.72519500e-06,0.00000000e+00
4.72535500e-06,0.00000000e+00
4.72551500e-06,0.00000000e+00
4.72567500e-06,0.00000000e+00
4.72583500e-06,0.00000000e+00
4.72599500e-06,0.00000000e+00
4.72615500e-06,0.00000000e+00
4.72631500e-06,0.00000000e+00
4.72647500e-06,0.00000000e+00
4.72663500e-06,0.00000000e+00
4.72679500e-06,0.00000000e+00
4.72695500e-06,0.00000000e+00
4.72711500e-06,0.00000000e+00
4.72727500e-06,0.00000000e+00
4.72743500e-06,0.00000000e+00
4.72759500e-06,0.00000000e+00
4.72775500e-06,0.00000000e+00
4.72791500e-06,8.00000000e-04
4.72807500e-06,8.00000000e-04
4.72823500e-06,8.00000000e-04
4.72839500e-06,0.00000000e+00
4.72855500e-06,0.00000000e+00
4.72871500e-06,0.00000000e+00
4.72887500e-06,-8.00000000e-04
4.72903500e-06,0.00000000e+00
4.72919500e-06,0.00000000e+00
4.72935500e-06,0.00000000e+00
4.72951500e-06,0.00000000e+00
4.72967500e-06,0.00000000e+00
4.72983500e-06,0.00000000e+00
4.72999500e-06,0.00000000e+00
4.73015500e-06,0.00000000e+00
4.73031500e-06,8.00000000e-04
4.73047500e-06,8.00000000e-04
4.73063500e-06,0.00000000e+00
4.73079500e-06,0.00000000e+00
4.73095500e-06,0.00000000e+00
4.73111500e-06,0.00000000e+00
4.73127500e-06,0.00000000e+00
4.73143500e-06,0.00000000e+00
4.73159500e-06,0.00000000e+00
4.73175500e-06,0.00000000e+00
4.73191500e-06,0.00000000e+00
4.73207500e-06,0.00000000e+00
4.73223500e-06,0.00000000e+00
4.73239500e-06,0.00000000e+00
4.73255500e-06,0.00000000e+00
4.73271500e-06,0.00000000e+00
4.73287500e-06,0.00000000e+00
4.73303500e-06,0.00000000e+00
4.73319500e-06,0.00000000e+00
4.73335500e-06,0.00000000e+00
4.73351500e-06,0.00000000e+00
4.73367500e-06,0.00000000e+00
4.73383500e-06,0.00000000e+00
4.73399500e-06,0.00000000e+00
4.73415500e-06,-8.00000000e-04
4.73431500e-06,-8.00000000e-04
4.73447500e-06,-8.00000000e-04
4.73463500e-06,-8.00000000e-04
4.73479500e-06,0.00000000e+00
4.73495500e-06,0.00000000e+00
4.73511500e-06,8.00000000e-04
4.73527500e-06,0.00000000e+00
4.73543500e-06,0.00000000e+00
4.73559500e-06,-8.00000000e-04
4.73575500e-06,-8.00000000e-04
4.73591500e-06,0.00000000e+00
4.73607500e-06,0.00000000e+00
4.73623500e-06,0.00000000e+00
4.73639500e-06,8.00000000e-04
4.73655500e-06,8.00000000e-04
4.73671500e-06,0.00000000e+00
4.73687500e-06,0.00000000e+00
4.73703500e-06,0.00000000e+00
4.73719500e-06,0.00000000e+00
4.73735500e-06,0.00000000e+00
4.73751500e-06,0.00000000e+00
4.73767500e-06,0.00000000e+00
4.73783500e-06,0.00000000e+00
4.73799500e-06,0.00000000e+00
4.73815500e-06,0.00000000e+00
4.73831500e-06,0.00000000e+00
4.73847500e-06,8.00000000e-04
4.73863500e-06,8.00000000e-04
4.73879500e-06,8.00000000e-04
4.73895500e-06,0.00000000e+00
4.73911500e-06,0.00000000e+00
4.73927500e-06,0.00000000e+00
4.73943500e-06,0.00000000e+00
4.73959500e-06,0.00000000e+00
4.73975500e-06,0.00000000e+00
4.73991500e-06,0.00000000e+00
4.74007500e-06,0.00000000e+00
4.74023500e-06,0.00000000e+00
4.74039500e-06,0.00000000e+00
4.74055500e-06,0.00000000e+00
4.74071500e-06,0.00000000e+00
4.74087500e-06,0.00000000e+00
4.74103500e-06,0.00000000e+00
4.74119500e-06,0.00000000e+00
4.74135500e-06,0.00000000e+00
4.74151500e-06,0.00000000e+00
4.74167500e-06,0.00000000e+00
4.74183500e-06,0.00000000e+00
4.74199500e-06,0.00000000e+00
4.74215500e-06,0.00000000e+00
4.74231500e-06,0.00000000e+00
4.74247500e-06,0.00000000e+00
4.74263500e-06,0.00000000e+00
4.74279500e-06,0.00000000e+00
4.74295500e-06,0.00000000e+00
4.74311500e-06,0.00000000e+00
4.74327500e-06,8.00000000e-04
4.74343500e-06,0.00000000e+00
4.74359500e-06,0.00000000e+00
4.74375500e-06,0.00000000e+00
4.74391500e-06,8.00000000e-04
4.74407500e-06,8.00000000e-04
4.74423500e-06,8.00000000e-04
4.74439500e-06,0.00000000e+00
4.74455500e-06,0.00000000e+00
4.74471500e-06,0.00000000e+00
4.74487500e-06,0.00000000e+00
4.74503500e-06,0.00000000e+00
4.74519500e-06,0.00000000e+00
4.74535500e-06,0.00000000e+00
4.74551500e-06,0.00000000e+00
4.74567500e-06,0.00000000e+00
4.74583500e-06,0.00000000e+00
4.74599500e-06,0.00000000e+00
4.74615500e-06,0.00000000e+00
4.74631500e-06,0.00000000e+00
4.74647500e-06,0.00000000e+00
4.74663500e-06,0.00000000e+00
4.74679500e-06,0.00000000e+00
4.74695500e-06,0.00000000e+00
4.74711500e-06,0.00000000e+00
4.74727500e-06,0.00000000e+00
4.74743500e-06,0.00000000e+00
4.74759500e-06,0.00000000e+00
4.74775500e-06,0.00000000e+00
4.74791500e-06,0.00000000e+00
4.74807500e-06,0.00000000e+00
4.74823500e-06,8.00000000e-04
4.74839500e-06,8.00000000e-04
4.74855500e-06,0.00000000e+00
4.74871500e-06,0.00000000e+00
4.74887500e-06,0.00000000e+00
4.74903500e-06,0.00000000e+00
4.74919500e-06,0.00000000e+00
4.74935500e-06,0.00000000e+00
4.74951500e-06,0.00000000e+00
4.74967500e-06,0.00000000e+00
4.74983500e-06,-8.00000000e-04
4.74999500e-06,-8.00000000e-04
4.75015500e-06,0.00000000e+00
4.75031500e-06,0.00000000e+00
4.75047500e-06,-8.00000000e-04
4.75063500e-06,-8.00000000e-04
4.75079500e-06,-8.00000000e-04
4.75095500e-06,0.00000000e+00
4.75111500e-06,0.00000000e+00
4.75127500e-06,0.00000000e+00
4.75143500e-06,0.00000000e+00
4.75159500e-06,0.00000000e+00
4.75175500e-06,0.00000000e+00
4.75191500e-06,0.00000000e+00
4.75207500e-06,0.00000000e+00
4.75223500e-06,0.00000000e+00
4.75239500e-06,0.00000000e+00
4.75255500e-06,0.00000000e+00
4.75271500e-06,0.00000000e+00
4.75287500e-06,0.00000000e+00
4.75303500e-06,0.00000000e+00
4.75319500e-06,0.00000000e+00
4.75335500e-06,0.00000000e+00
4.75351500e-06,0.00000000e+00
4.75367500e-06,0.00000000e+00
4.75383500e-06,0.00000000e+00
4.75399500e-06,0.00000000e+00
4.75415500e-06,0.00000000e+00
4.75431500e-06,0.00000000e+00
4.75447500e-06,0.00000000e+00
4.75463500e-06,0.00000000e+00
4.75479500e-06,0.00000000e+00
4.75495500e-06,0.00000000e+00
4.75511500e-06,0.00000000e+00
4.75527500e-06,0.00000000e+00
4.75543500e-06,0.00000000e+00
4.75559500e-06,0.00000000e+00
4.75575500e-06,0.00000000e+00
4.75591500e-06,0.00000000e+00
4.75607500e-06,0.00000000e+00
4.75623500e-06,0.00000000e+00
4.75639500e-06,0.00000000e+00
4.75655500e-06,0.00000000e+00
4.75671500e-06,0.00000000e+00
4.75687500e-06,0.00000000e+00
4.75703500e-06,0.00000000e+00
4.75719500e-06,0.00000000e+00
4.75735500e-06,0.00000000e+00
4.75751500e-06,0.00000000e+00
4.75767500e-06,0.00000000e+00
4.75783500e-06,0.00000000e+00
4.75799500e-06,0.00000000e+00
4.75815500e-06,0.00000000e+00
4.75831500e-06,0.00000000e+00
4.75847500e-06,-8.00000000e-04
4.75863500e-06,-8.00000000e-04
4.75879500e-06,0.00000000e+00
4.75895500e-06,0.00000000e+00
4.75911500e-06,8.00000000e-04
4.75927500e-06,8.00000000e-04
4.75943500e-06,0.00000000e+00
4.75959500e-06,0.00000000e+00
4.75975500e-06,0.00000000e+00
4.75991500e-06,0.00000000e+00
4.76007500e-06,0.00000000e+00
4.76023500e-06,0.00000000e+00
4.76039500e-06,0.00000000e+00
4.76055500e-06,0.00000000e+00
4.76071500e-06,0.00000000e+00
4.76087500e-06,0.00000000e+00
4.76103500e-06,0.00000000e+00
4.76119500e-06,0.00000000e+00
4.76135500e-06,0.00000000e+00
4.76151500e-06,0.00000000e+00
4.76167500e-06,0.00000000e+00
4.76183500e-06,0.00000000e+00
4.76199500e-06,0.00000000e+00
4.76215500e-06,0.00000000e+00
4.76231500e-06,0.00000000e+00
4.76247500e-06,0.00000000e+00
4.76263500e-06,0.00000000e+00
4.76279500e-06,0.00000000e+00
4.76295500e-06,8.00000000e-04
4.76311500e-06,8.00000000e-04
4.76327500e-06,0.00000000e+00
4.76343500e-06,0.00000000e+00
4.76359500e-06,0.00000000e+00
4.76375500e-06,0.00000000e+00
4.76391500e-06,0.00000000e+00
4.76407500e-06,0.00000000e+00
4.76423500e-06,0.00000000e+00
4.76439500e-06,0.00000000e+00
4.76455500e-06,0.00000000e+00
4.76471500e-06,0.00000000e+00
4.76487500e-06,0.00000000e+00
4.76503500e-06,0.00000000e+00
4.76519500e-06,0.00000000e+00
4.76535500e-06,0.00000000e+00
4.76551500e-06,0.00000000e+00
4.76567500e-06,0.00000000e+00
4.76583500e-06,0.00000000e+00
4.76599500e-06,0.00000000e+00
4.76615500e-06,8.00000000e-04
4.76631500e-06,8.00000000e-04
4.76647500e-06,8.00000000e-04
4.76663500e-06,8.00000000e-04
4.76679500e-06,0.00000000e+00
4.76695500e-06,0.00000000e+00
4.76711500e-06,0.00000000e+00
4.76727500e-06,0.00000000e+00
4.76743500e-06,8.00000000e-04
4.76759500e-06,8.00000000e-04
4.76775500e-06,0.00000000e+00
4.76791500e-06,0.00000000e+00
4.76807500e-06,8.00000000e-04
4.76823500e-06,8.00000000e-04
4.76839500e-06,8.00000000e-04
4.76855500e-06,0.00000000e+00
4.76871500e-06,0.00000000e+00
4.76887500e-06,0.00000000e+00
4.76903500e-06,0.00000000e+00
4.76919500e-06,0.00000000e+00
4.76935500e-06,8.00000000e-04
4.76951500e-06,8.00000000e-04
4.76967500e-06,8.00000000e-04
4.76983500e-06,0.00000000e+00
4.76999500e-06,0.00000000e+00
4.77015500e-06,-8.00000000e-04
4.77031500e-06,-8.00000000e-04
4.77047500e-06,0.00000000e+00
4.77063500e-06,0.00000000e+00
4.77079500e-06,0.00000000e+00
4.77095500e-06,0.00000000e+00
4.77111500e-06,0.00000000e+00
4.77127500e-06,0.00000000e+00
4.77143500e-06,-8.00000000e-04
4.77159500e-06,0.00000000e+00
4.77175500e-06,0.00000000e+00
4.77191500e-06,8.00000000e-04
4.77207500e-06,8.00000000e-04
4.77223500e-06,0.00000000e+00
4.77239500e-06,0.00000000e+00
4.77255500e-06,0.00000000e+00
4.77271500e-06,0.00000000e+00
4.77287500e-06,0.00000000e+00
4.77303500e-06,0.00000000e+00
4.77319500e-06,0.00000000e+00
4.77335500e-06,0.00000000e+00
4.77351500e-06,0.00000000e+00
4.77367500e-06,0.00000000e+00
4.77383500e-06,0.00000000e+00
4.77399500e-06,0.00000000e+00
4.77415500e-06,-8.00000000e-04
4.77431500e-06,-8.00000000e-04
4.77447500e-06,-8.00000000e-04
4.77463500e-06,-8.00000000e-04
4.77479500e-06,-8.00000000e-04
4.77495500e-06,0.00000000e+00
4.77511500e-06,0.00000000e+00
4.77527500e-06,0.00000000e+00
4.77543500e-06,0.00000000e+00
4.77559500e-06,0.00000000e+00
4.77575500e-06,0.00000000e+00
4.77591500e-06,0.00000000e+00
4.77607500e-06,0.00000000e+00
4.77623500e-06,0.00000000e+00
4.77639500e-06,8.00000000e-04
4.77655500e-06,8.00000000e-04
4.77671500e-06,0.00000000e+00
4.77687500e-06,0.00000000e+00
4.77703500e-06,0.00000000e+00
4.77719500e-06,0.00000000e+00
4.77735500e-06,0.00000000e+00
4.77751500e-06,0.00000000e+00
4.77767500e-06,0.00000000e+00
4.77783500e-06,0.00000000e+00
4.77799500e-06,0.00000000e+00
4.77815500e-06,0.00000000e+00
4.77831500e-06,0.00000000e+00
4.77847500e-06,0.00000000e+00
4.77863500e-06,0.00000000e+00
4.77879500e-06,0.00000000e+00
4.77895500e-06,0.00000000e+00
4.77911500e-06,0.00000000e+00
4.77927500e-06,0.00000000e+00
4.77943500e-06,0.00000000e+00
4.77959500e-06,0.00000000e+00
4.77975500e-06,0.00000000e+00
4.77991500e-06,0.00000000e+00
4.78007500e-06,0.00000000e+00
4.78023500e-06,0.00000000e+00
4.78039500e-06,-8.00000000e-04
4.78055500e-06,-8.00000000e-04
4.78071500e-06,0.00000000e+00
4.78087500e-06,0.00000000e+00
4.78103500e-06,0.00000000e+00
4.78119500e-06,0.00000000e+00
4.78135500e-06,0.00000000e+00
4.78151500e-06,-8.00000000e-04
4.78167500e-06,-8.00000000e-04
4.78183500e-06,-8.00000000e-04
4.78199500e-06,0.00000000e+00
4.78215500e-06,0.00000000e+00
4.78231500e-06,8.00000000e-04
4.78247500e-06,0.00000000e+00
4.78263500e-06,0.00000000e+00
4.78279500e-06,0.00000000e+00
4.78295500e-06,0.00000000e+00
4.78311500e-06,8.00000000e-04
4.78327500e-06,0.00000000e+00
4.78343500e-06,0.00000000e+00
4.78359500e-06,0.00000000e+00
4.78375500e-06,0.00000000e+00
4.78391500e-06,0.00000000e+00
4.78407500e-06,0.00000000e+00
4.78423500e-06,0.00000000e+00
4.78439500e-06,0.00000000e+00
4.78455500e-06,0.00000000e+00
4.78471500e-06,-8.00000000e-04
4.78487500e-06,-8.00000000e-04
4.78503500e-06,-8.00000000e-04
4.78519500e-06,0.00000000e+00
4.78535500e-06,0.00000000e+00
4.78551500e-06,0.00000000e+00
4.78567500e-06,0.00000000e+00
4.78583500e-06,0.00000000e+00
4.78599500e-06,0.00000000e+00
4.78615500e-06,0.00000000e+00
4.78631500e-06,0.00000000e+00
4.78647500e-06,0.00000000e+00
4.78663500e-06,0.00000000e+00
4.78679500e-06,0.00000000e+00
4.78695500e-06,0.00000000e+00
4.78711500e-06,-8.00000000e-04
4.78727500e-06,0.00000000e+00
4.78743500e-06,0.00000000e+00
4.78759500e-06,0.00000000e+00
4.78775500e-06,0.00000000e+00
4.78791500e-06,0.00000000e+00
4.78807500e-06,0.00000000e+00
4.78823500e-06,0.00000000e+00
4.78839500e-06,0.00000000e+00
4.78855500e-06,0.00000000e+00
4.78871500e-06,0.00000000e+00
4.78887500e-06,0.00000000e+00
4.78903500e-06,0.00000000e+00
4.78919500e-06,0.00000000e+00
4.78935500e-06,0.00000000e+00
4.78951500e-06,0.00000000e+00
4.78967500e-06,0.00000000e+00
4.78983500e-06,0.00000000e+00
4.78999500e-06,0.00000000e+00
4.79015500e-06,0.00000000e+00
4.79031500e-06,0.00000000e+00
4.79047500e-06,0.00000000e+00
4.79063500e-06,0.00000000e+00
4.79079500e-06,0.00000000e+00
4.79095500e-06,8.00000000e-04
4.79111500e-06,8.00000000e-04
4.79127500e-06,0.00000000e+00
4.79143500e-06,0.00000000e+00
4.79159500e-06,-8.00000000e-04
4.79175500e-06,0.00000000e+00
4.79191500e-06,0.00000000e+00
4.79207500e-06,0.00000000e+00
4.79223500e-06,0.00000000e+00
4.79239500e-06,0.00000000e+00
4.79255500e-06,0.00000000e+00
4.79271500e-06,-8.00000000e-04
4.79287500e-06,0.00000000e+00
4.79303500e-06,0.00000000e+00
4.79319500e-06,0.00000000e+00
4.79335500e-06,0.00000000e+00
4.79351500e-06,0.00000000e+00
4.79367500e-06,0.00000000e+00
4.79383500e-06,0.00000000e+00
4.79399500e-06,-8.00000000e-04
4.79415500e-06,0.00000000e+00
4.79431500e-06,0.00000000e+00
4.79447500e-06,0.00000000e+00
4.79463500e-06,0.00000000e+00
4.79479500e-06,-8.00000000e-04
4.79495500e-06,-8.00000000e-04
4.79511500e-06,-8.00000000e-04
4.79527500e-06,0.00000000e+00
4.79543500e-06,0.00000000e+00
4.79559500e-06,8.00000000e-04
4.79575500e-06,8.00000000e-04
4.79591500e-06,0.00000000e+00
4.79607500e-06,0.00000000e+00
4.79623500e-06,0.00000000e+00
4.79639500e-06,0.00000000e+00
4.79655500e-06,0.00000000e+00
4.79671500e-06,0.00000000e+00
4.79687500e-06,0.00000000e+00
4.79703500e-06,0.00000000e+00
4.79719500e-06,0.00000000e+00
4.79735500e-06,0.00000000e+00
4.79751500e-06,0.00000000e+00
4.79767500e-06,0.00000000e+00
4.79783500e-06,0.00000000e+00
4.79799500e-06,0.00000000e+00
4.79815500e-06,0.00000000e+00
4.79831500e-06,0.00000000e+00
4.79847500e-06,-8.00000000e-04
4.79863500e-06,0.00000000e+00
4.79879500e-06,0.00000000e+00
4.79895500e-06,8.00000000e-04
4.79911500e-06,8.00000000e-04
4.79927500e-06,0.00000000e+00
4.79943500e-06,0.00000000e+00
4.79959500e-06,0.00000000e+00
4.79975500e-06,0.00000000e+00
4.79991500e-06,0.00000000e+00
4.80007500e-06,0.00000000e+00
4.80023500e-06,0.00000000e+00
4.80039500e-06,0.00000000e+00
4.80055500e-06,0.00000000e+00
4.80071500e-06,0.00000000e+00
4.80087500e-06,0.00000000e+00
4.80103500e-06,0.00000000e+00
4.80119500e-06,0.00000000e+00
4.80135500e-06,0.00000000e+00
4.80151500e-06,0.00000000e+00
4.80167500e-06,0.00000000e+00
4.80183500e-06,-8.00000000e-04
4.80199500e-06,0.00000000e+00
4.80215500e-06,0.00000000e+00
4.80231500e-06,0.00000000e+00
4.80247500e-06,0.00000000e+00
4.80263500e-06,0.00000000e+00
4.80279500e-06,0.00000000e+00
4.80295500e-06,0.00000000e+00
4.80311500e-06,0.00000000e+00
4.80327500e-06,0.00000000e+00
4.80343500e-06,8.00000000e-04
4.80359500e-06,8.00000000e-04
4.80375500e-06,0.00000000e+00
4.80391500e-06,0.00000000e+00
4.80407500e-06,0.00000000e+00
4.80423500e-06,0.00000000e+00
4.80439500e-06,0.00000000e+00
4.80455500e-06,0.00000000e+00
4.80471500e-06,0.00000000e+00
4.80487500e-06,0.00000000e+00
4.80503500e-06,0.00000000e+00
4.80519500e-06,0.00000000e+00
4.80535500e-06,0.00000000e+00
4.80551500e-06,-8.00000000e-04
4.80567500e-06,-8.00000000e-04
4.80583500e-06,0.00000000e+00
4.80599500e-06,0.00000000e+00
4.80615500e-06,-8.00000000e-04
4.80631500e-06,-8.00000000e-04
4.80647500e-06,0.00000000e+00
4.80663500e-06,0.00000000e+00
4.80679500e-06,0.00000000e+00
4.80695500e-06,0.00000000e+00
4.80711500e-06,0.00000000e+00
4.80727500e-06,0.00000000e+00
4.80743500e-06,-8.00000000e-04
4.80759500e-06,-8.00000000e-04
4.80775500e-06,0.00000000e+00
4.80791500e-06,0.00000000e+00
4.80807500e-06,0.00000000e+00
4.80823500e-06,8.00000000e-04
4.80839500e-06,8.00000000e-04
4.80855500e-06,0.00000000e+00
4.80871500e-06,0.00000000e+00
4.80887500e-06,0.00000000e+00
4.80903500e-06,0.00000000e+00
4.80919500e-06,0.00000000e+00
4.80935500e-06,0.00000000e+00
4.80951500e-06,0.00000000e+00
4.80967500e-06,0.00000000e+00
4.80983500e-06,0.00000000e+00
4.80999500e-06,0.00000000e+00
4.81015500e-06,0.00000000e+00
4.81031500e-06,0.00000000e+00
4.81047500e-06,8.00000000e-04
4.81063500e-06,0.00000000e+00
4.81079500e-06,0.00000000e+00
4.81095500e-06,0.00000000e+00
4.81111500e-06,0.00000000e+00
4.81127500e-06,0.00000000e+00
4.81143500e-06,0.00000000e+00
4.81159500e-06,0.00000000e+00
4.81175500e-06,0.00000000e+00
4.81191500e-06,0.00000000e+00
4.81207500e-06,-8.00000000e-04
4.81223500e-06,-8.00000000e-04
4.81239500e-06,0.00000000e+00
4.81255500e-06,0.00000000e+00
4.81271500e-06,0.00000000e+00
4.81287500e-06,8.00000000e-04
4.81303500e-06,0.00000000e+00
4.81319500e-06,-8.00000000e-04
4.81335500e-06,-8.00000000e-04
4.81351500e-06,-8.00000000e-04
4.81367500e-06,0.00000000e+00
4.81383500e-06,8.00000000e-04
4.81399500e-06,8.00000000e-04
4.81415500e-06,8.00000000e-04
4.81431500e-06,0.00000000e+00
4.81447500e-06,0.00000000e+00
4.81463500e-06,0.00000000e+00
4.81479500e-06,0.00000000e+00
4.81495500e-06,0.00000000e+00
4.81511500e-06,0.00000000e+00
4.81527500e-06,0.00000000e+00
4.81543500e-06,0.00000000e+00
4.81559500e-06,0.00000000e+00
4.81575500e-06,0.00000000e+00
4.81591500e-06,8.00000000e-04
4.81607500e-06,8.00000000e-04
4.81623500e-06,8.00000000e-04
4.81639500e-06,0.00000000e+00
4.81655500e-06,0.00000000e+00
4.81671500e-06,0.00000000e+00
4.81687500e-06,0.00000000e+00
4.81703500e-06,-8.00000000e-04
4.81719500e-06,-8.00000000e-04
4.81735500e-06,0.00000000e+00
4.81751500e-06,0.00000000e+00
4.81767500e-06,0.00000000e+00
4.81783500e-06,0.00000000e+00
4.81799500e-06,0.00000000e+00
4.81815500e-06,0.00000000e+00
4.81831500e-06,0.00000000e+00
4.81847500e-06,0.00000000e+00
4.81863500e-06,0.00000000e+00
4.81879500e-06,0.00000000e+00
4.81895500e-06,0.00000000e+00
4.81911500e-06,0.00000000e+00
4.81927500e-06,8.00000000e-04
4.81943500e-06,8.00000000e-04
4.81959500e-06,8.00000000e-04
4.81975500e-06,0.00000000e+00
4.81991500e-06,0.00000000e+00
4.82007500e-06,0.00000000e+00
4.82023500e-06,0.00000000e+00
4.82039500e-06,0.00000000e+00
4.82055500e-06,0.00000000e+00
4.82071500e-06,0.00000000e+00
4.82087500e-06,0.00000000e+00
4.82103500e-06,0.00000000e+00
4.82119500e-06,0.00000000e+00
4.82135500e-06,0.00000000e+00
4.82151500e-06,0.00000000e+00
4.82167500e-06,8.00000000e-04
4.82183500e-06,8.00000000e-04
4.82199500e-06,8.00000000e-04
4.82215500e-06,0.00000000e+00
4.82231500e-06,0.00000000e+00
4.82247500e-06,0.00000000e+00
4.82263500e-06,0.00000000e+00
4.82279500e-06,0.00000000e+00
4.82295500e-06,0.00000000e+00
4.82311500e-06,0.00000000e+00
4.82327500e-06,0.00000000e+00
4.82343500e-06,0.00000000e+00
4.82359500e-06,0.00000000e+00
4.82375500e-06,0.00000000e+00
4.82391500e-06,0.00000000e+00
4.82407500e-06,0.00000000e+00
4.82423500e-06,0.00000000e+00
4.82439500e-06,0.00000000e+00
4.82455500e-06,0.00000000e+00
4.82471500e-06,0.00000000e+00
4.82487500e-06,0.00000000e+00
4.82503500e-06,8.00000000e-04
4.82519500e-06,8.00000000e-04
4.82535500e-06,8.00000000e-04
4.82551500e-06,0.00000000e+00
4.82567500e-06,0.00000000e+00
4.82583500e-06,0.00000000e+00
4.82599500e-06,0.00000000e+00
4.82615500e-06,0.00000000e+00
4.82631500e-06,0.00000000e+00
4.82647500e-06,8.00000000e-04
4.82663500e-06,0.00000000e+00
4.82679500e-06,0.00000000e+00
4.82695500e-06,0.00000000e+00
4.82711500e-06,0.00000000e+00
4.82727500e-06,0.00000000e+00
4.82743500e-06,8.00000000e-04
4.82759500e-06,0.00000000e+00
4.82775500e-06,0.00000000e+00
4.82791500e-06,0.00000000e+00
4.82807500e-06,0.00000000e+00
4.82823500e-06,0.00000000e+00
4.82839500e-06,8.00000000e-04
4.82855500e-06,8.00000000e-04
4.82871500e-06,8.00000000e-04
4.82887500e-06,0.00000000e+00
4.82903500e-06,-8.00000000e-04
4.82919500e-06,-8.00000000e-04
4.82935500e-06,-8.00000000e-04
4.82951500e-06,0.00000000e+00
4.82967500e-06,0.00000000e+00
4.82983500e-06,0.00000000e+00
4.82999500e-06,0.00000000e+00
4.83015500e-06,0.00000000e+00
4.83031500e-06,0.00000000e+00
4.83047500e-06,0.00000000e+00
4.83063500e-06,0.00000000e+00
4.83079500e-06,0.00000000e+00
4.83095500e-06,0.00000000e+00
4.83111500e-06,0.00000000e+00
4.83127500e-06,0.00000000e+00
4.83143500e-06,0.00000000e+00
4.83159500e-06,0.00000000e+00
4.83175500e-06,0.00000000e+00
4.83191500e-06,0.00000000e+00
4.83207500e-06,0.00000000e+00
4.83223500e-06,0.00000000e+00
4.83239500e-06,0.00000000e+00
4.83255500e-06,0.00000000e+00
4.83271500e-06,0.00000000e+00
4.83287500e-06,0.00000000e+00
4.83303500e-06,0.00000000e+00
4.83319500e-06,0.00000000e+00
4.83335500e-06,0.00000000e+00
4.83351500e-06,0.00000000e+00
4.83367500e-06,0.00000000e+00
4.83383500e-06,0.00000000e+00
4.83399500e-06,0.00000000e+00
4.83415500e-06,0.00000000e+00
4.83431500e-06,0.00000000e+00
4.83447500e-06,0.00000000e+00
4.83463500e-06,-8.00000000e-04
4.83479500e-06,-8.00000000e-04
4.83495500e-06,0.00000000e+00
4.83511500e-06,0.00000000e+00
4.83527500e-06,8.00000000e-04
4.83543500e-06,8.00000000e-04
4.83559500e-06,0.00000000e+00
4.83575500e-06,0.00000000e+00
4.83591500e-06,0.00000000e+00
4.83607500e-06,0.00000000e+00
4.83623500e-06,0.00000000e+00
4.83639500e-06,0.00000000e+00
4.83655500e-06,0.00000000e+00
4.83671500e-06,0.00000000e+00
4.83687500e-06,0.00000000e+00
4.83703500e-06,0.00000000e+00
4.83719500e-06,0.00000000e+00
4.83735500e-06,0.00000000e+00
4.83751500e-06,0.00000000e+00
4.83767500e-06,0.00000000e+00
4.83783500e-06,0.00000000e+00
4.83799500e-06,0.00000000e+00
4.83815500e-06,0.00000000e+00
4.83831500e-06,0.00000000e+00
4.83847500e-06,8.00000000e-04
4.83863500e-06,8.00000000e-04
4.83879500e-06,0.00000000e+00
4.83895500e-06,0.00000000e+00
4.83911500e-06,0.00000000e+00
4.83927500e-06,0.00000000e+00
4.83943500e-06,0.00000000e+00
4.83959500e-06,0.00000000e+00
4.83975500e-06,0.00000000e+00
4.83991500e-06,0.00000000e+00
4.84007500e-06,0.00000000e+00
4.84023500e-06,0.00000000e+00
4.84039500e-06,0.00000000e+00
